,date,coordinates,model (name),model elevation,utc_offset,surface_pressure,surface_solar_radiation,relative_humidity
315,2020-06-28 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101112.72,532.13,0.68
316,2020-06-28 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101249.56,533.92,0.55
317,2020-06-29 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101011.48,415.15,0.67
318,2020-06-29 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,100967.56,416.13,0.6
319,2020-06-30 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,100778.52,151.18,0.78
320,2020-06-30 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,100810.04,176.39,0.83
321,2020-07-01 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,100489.68,238.59,0.82
322,2020-07-01 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,100633.08,640.86,0.65
323,2020-07-02 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,100969.4,336.58,0.8
324,2020-07-02 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101135.56,506.35,0.66
325,2020-07-03 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101606.56,499.33,0.74
326,2020-07-03 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101568.76,549.27,0.62
327,2020-07-04 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101172.88,74.96,0.9
328,2020-07-04 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101175.16,89.6,0.92
329,2020-07-05 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,100849.36,156.28,0.89
330,2020-07-05 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,100942.6,530.41,0.65
331,2020-07-06 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101385.52,536.08,0.73
332,2020-07-06 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101816.72,590.19,0.7
333,2020-07-07 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101969.52,502.62,0.72
334,2020-07-07 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101929.76,303.33,0.64
335,2020-07-08 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101524.56,148.55,0.86
336,2020-07-08 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101578.92,172.0,0.81
337,2020-07-09 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101133.8,254.97,0.92
338,2020-07-09 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101173.52,95.64,0.95
339,2020-07-10 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101203.24,158.83,0.87
340,2020-07-10 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101750.76,533.72,0.68
341,2020-07-11 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,102416.08,524.36,0.63
342,2020-07-11 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,102583.4,619.76,0.68
343,2020-07-12 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,102950.0,610.95,0.61
344,2020-07-12 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,102876.68,517.2,0.56
345,2020-07-13 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,102498.2,628.42,0.55
346,2020-07-13 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,102178.72,674.94,0.5
347,2020-07-14 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101501.16,139.99,0.91
348,2020-07-14 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101449.08,220.25,0.9
349,2020-07-15 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101510.88,418.83,0.65
350,2020-07-15 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101538.76,493.69,0.64
351,2020-07-16 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101650.04,126.08,0.89
352,2020-07-16 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101811.48,369.55,0.78
353,2020-07-17 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,102111.52,220.83,0.77
354,2020-07-17 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,102106.76,445.56,0.76
355,2020-07-18 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101890.68,365.0,0.74
356,2020-07-18 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101783.24,396.07,0.73
357,2020-07-19 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101586.08,378.98,0.75
358,2020-07-19 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101646.68,497.62,0.78
359,2020-07-20 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,102118.4,469.59,0.58
360,2020-07-20 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,102229.32,529.5,0.56
361,2020-07-21 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,102490.4,474.38,0.61
362,2020-07-21 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,102517.4,544.04,0.58
363,2020-07-22 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,102537.88,561.41,0.64
364,2020-07-22 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,102362.52,510.17,0.57
365,2020-07-23 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101766.08,580.68,0.61
366,2020-07-23 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101505.76,609.21,0.55
367,2020-07-24 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101171.48,272.64,0.87
368,2020-07-24 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101263.24,543.28,0.76
369,2020-07-25 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101054.52,229.04,0.85
370,2020-07-25 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,100895.12,371.64,0.78
371,2020-07-26 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,100928.6,482.52,0.74
372,2020-07-26 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101272.68,553.88,0.69
373,2020-07-27 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101331.0,266.89,0.78
374,2020-07-27 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,100778.92,407.96,0.67
375,2020-07-28 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101046.64,375.23,0.63
376,2020-07-28 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101376.8,591.32,0.61
377,2020-07-29 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101954.64,460.93,0.63
378,2020-07-29 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,102080.72,363.24,0.58
379,2020-07-30 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,102176.36,556.33,0.59
380,2020-07-30 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101997.24,636.5,0.48
381,2020-07-31 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101767.88,576.89,0.51
382,2020-07-31 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101458.44,646.1,0.43
383,2020-08-01 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101389.2,554.86,0.81
384,2020-08-01 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101552.6,544.88,0.78
385,2020-08-02 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101525.28,312.01,0.74
386,2020-08-02 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101623.36,638.9,0.58
387,2020-08-03 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101445.92,380.0,0.78
388,2020-08-03 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101410.04,434.9,0.79
389,2020-08-04 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101796.6,529.3,0.59
390,2020-08-04 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101706.6,529.86,0.46
391,2020-08-05 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101560.64,520.8,0.57
392,2020-08-05 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101488.08,624.23,0.41
393,2020-08-06 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101938.88,515.24,0.62
394,2020-08-06 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101949.68,614.14,0.51
395,2020-08-07 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,102044.72,556.37,0.51
396,2020-08-07 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101929.64,622.01,0.35
397,2020-08-08 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,102019.64,552.01,0.48
398,2020-08-08 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101983.88,566.76,0.42
399,2020-08-09 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101896.88,508.02,0.68
400,2020-08-09 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101722.0,548.65,0.48
401,2020-08-10 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101603.08,534.1,0.6
402,2020-08-10 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101470.0,559.93,0.47
403,2020-08-11 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101580.44,514.61,0.63
404,2020-08-11 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101449.48,505.56,0.49
405,2020-08-12 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101492.04,524.5,0.62
406,2020-08-12 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101357.52,576.56,0.52
407,2020-08-13 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101231.08,320.52,0.72
408,2020-08-13 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101109.96,488.84,0.56
409,2020-08-14 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101258.4,385.83,0.85
410,2020-08-14 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101268.96,353.26,0.81
411,2020-08-15 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101534.2,290.04,0.85
412,2020-08-15 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101444.6,443.38,0.75
413,2020-08-16 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101197.32,507.26,0.79
414,2020-08-16 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,100932.64,516.52,0.62
415,2020-08-17 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,100950.56,373.72,0.83
416,2020-08-17 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,100940.12,313.99,0.75
417,2020-08-18 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101034.28,375.47,0.77
418,2020-08-18 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101037.48,481.96,0.66
419,2020-08-19 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,100911.84,475.98,0.69
420,2020-08-19 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,100658.08,387.14,0.59
421,2020-08-20 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,100705.28,234.94,0.84
422,2020-08-20 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,100683.32,406.88,0.71
423,2020-08-21 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,100606.68,457.35,0.72
424,2020-08-21 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,100870.44,535.34,0.56
425,2020-08-22 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101265.24,382.22,0.78
426,2020-08-22 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101323.48,483.07,0.75
427,2020-08-23 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101368.4,212.92,0.87
428,2020-08-23 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101581.68,397.83,0.73
429,2020-08-24 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101449.04,357.27,0.81
430,2020-08-24 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101456.56,408.03,0.72
431,2020-08-25 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,100920.36,163.24,0.84
432,2020-08-25 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,100193.8,175.32,0.83
433,2020-08-26 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,100238.56,117.21,0.83
434,2020-08-26 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101066.48,257.65,0.86
435,2020-08-27 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101655.8,174.45,0.83
436,2020-08-27 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101233.64,354.75,0.71
437,2020-08-28 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,100034.84,352.89,0.76
438,2020-08-28 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,99954.52,292.3,0.8
439,2020-08-29 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,100185.44,295.2,0.91
440,2020-08-29 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,100340.84,307.49,0.82
441,2020-08-30 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,100967.44,324.08,0.91
442,2020-08-30 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101263.0,292.4,0.83
443,2020-08-31 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,102012.48,338.36,0.71
444,2020-08-31 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,102052.48,387.82,0.61
445,2020-09-01 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,102086.0,342.17,0.67
446,2020-09-01 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101986.72,352.94,0.71
447,2020-09-02 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101998.24,446.51,0.69
448,2020-09-02 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101887.96,422.74,0.56
449,2020-09-03 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101587.44,70.74,0.9
450,2020-09-03 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101491.68,79.1,0.91
451,2020-09-04 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,102025.24,320.7,0.82
452,2020-09-04 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,102039.56,317.92,0.72
453,2020-09-05 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101814.28,343.6,0.74
454,2020-09-05 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101904.32,381.08,0.67
455,2020-09-06 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101936.28,309.3,0.71
456,2020-09-06 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101983.12,369.41,0.82
457,2020-09-07 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,102316.52,333.4,0.81
458,2020-09-07 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,102318.08,332.15,0.68
459,2020-09-08 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,102399.92,149.91,0.91
460,2020-09-08 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,102476.28,146.76,0.89
461,2020-09-09 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,102059.44,196.97,0.93
462,2020-09-09 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,102057.56,97.2,0.91
463,2020-09-10 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,102398.28,360.28,0.64
464,2020-09-10 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,102145.88,264.55,0.57
465,2020-09-11 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101759.8,352.44,0.78
466,2020-09-11 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101677.56,431.32,0.58
467,2020-09-12 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101751.2,196.07,0.75
468,2020-09-12 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,102054.0,307.28,0.71
469,2020-09-13 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,102445.96,308.78,0.84
470,2020-09-13 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,102461.64,428.95,0.67
471,2020-09-14 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,102532.44,402.97,0.73
472,2020-09-14 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,102235.28,427.26,0.54
473,2020-09-15 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101975.12,395.75,0.71
474,2020-09-15 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101765.48,404.63,0.53
475,2020-09-16 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,102120.2,379.52,0.8
476,2020-09-16 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,102354.12,395.25,0.78
477,2020-09-17 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,103060.24,371.09,0.68
478,2020-09-17 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,102885.84,417.64,0.51
479,2020-09-18 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,102708.76,401.07,0.66
480,2020-09-18 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,102360.92,415.13,0.51
481,2020-09-19 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,102041.88,397.04,0.63
482,2020-09-19 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101789.2,410.03,0.52
483,2020-09-20 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101950.28,396.74,0.66
484,2020-09-20 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101832.08,409.34,0.51
485,2020-09-21 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101768.8,380.08,0.71
486,2020-09-21 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101569.96,391.19,0.56
487,2020-09-22 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,101201.12,295.0,0.94
488,2020-09-22 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,100877.8,383.95,0.58
489,2020-09-23 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,100397.72,282.89,0.86
490,2020-09-23 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,100174.92,150.89,0.9
491,2020-09-24 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,100116.28,219.87,0.74
492,2020-09-24 16:00:00,"(52.4, 4.9)",era5,-1.74,1.0,99988.2,216.21,0.79
493,2020-09-25 10:00:00,"(52.4, 4.9)",era5,-1.74,1.0,99370.0,239.54,0.8
